id_empresa,nombre_empresa,tamano_empresa,telefono_empresa,web_corporativa,ranklng,cod_sector
1778,TransLogistics 1778,216,909947661,translog1778.pe,2,6
1779,Constructiva 1779,76,954169726,constructiva1779.com,9,6
1780,AgroInnovacion 1780,150,959890811,agroinnov1780.pe,5,6
1781,TechSol Ltd. 1781,156,941634653,techsol1781.com,2,7
1782,SaludPlus S.A. 1782,86,914888711,saludplus1782.pe,7,8
1783,EducaGlobal 1783,190,960078241,educaglobal1783.edu,6,1
1784,FinanCorp 1784,106,961061439,financorp1784.com,7,1
1785,ManuFacto 1785,313,962861600,manufacto1785.org,10,1
1786,RetailMart 1786,240,910982417,retailmart1786.pe,7,3
1787,EnergiaVerde 1787,160,966742035,enverde1787.com,3,1
1788,TransLogistics 1788,234,961299875,translog1788.pe,10,4
1789,Constructiva 1789,97,962895872,constructiva1789.com,5,3
1790,AgroInnovacion 1790,155,905610403,agroinnov1790.pe,2,8
1791,TechSol Ltd. 1791,166,984705770,techsol1791.com,10,4
1792,SaludPlus S.A. 1792,79,958796896,saludplus1792.pe,6,3
1793,EducaGlobal 1793,182,923236584,educaglobal1793.edu,3,10
1794,FinanCorp 1794,109,985086571,financorp1794.com,3,7
1795,ManuFacto 1795,293,976692232,manufacto1795.org,9,4
1796,RetailMart 1796,244,981844257,retailmart1796.pe,4,8
1797,EnergiaVerde 1797,164,993350076,enverde1797.com,1,6
1798,TransLogistics 1798,229,989800875,translog1798.pe,9,2
1799,Constructiva 1799,109,939780282,constructiva1799.com,6,10
1800,AgroInnovacion 1800,142,970348620,agroinnov1800.pe,3,4
1801,TechSol Ltd. 1801,153,936574256,techsol1801.com,9,6
1802,SaludPlus S.A. 1802,88,935447960,saludplus1802.pe,9,6
1803,EducaGlobal 1803,201,964004116,educaglobal1803.edu,6,8
1804,FinanCorp 1804,128,966922915,financorp1804.com,7,7
1805,ManuFacto 1805,307,962714880,manufacto1805.org,1,7
1806,RetailMart 1806,267,900916327,retailmart1806.pe,9,5
1807,EnergiaVerde 1807,175,944070431,enverde1807.com,8,7
1808,TransLogistics 1808,223,954153565,translog1808.pe,10,1
1809,Constructiva 1809,74,950674112,constructiva1809.com,8,4
1810,AgroInnovacion 1810,157,961468561,agroinnov1810.pe,1,1
1811,TechSol Ltd. 1811,147,949929609,techsol1811.com,5,8
1812,SaludPlus S.A. 1812,96,977513830,saludplus1812.pe,7,3
1813,EducaGlobal 1813,216,970164860,educaglobal1813.edu,10,3
1814,FinanCorp 1814,135,964801918,financorp1814.com,5,7
1815,ManuFacto 1815,287,929975249,manufacto1815.org,8,1
1816,RetailMart 1816,243,956036053,retailmart1816.pe,3,10
1817,EnergiaVerde 1817,162,991604196,enverde1817.com,4,1
1818,TransLogistics 1818,217,991972698,translog1818.pe,6,5
1819,Constructiva 1819,104,924818775,constructiva1819.com,7,4
1820,AgroInnovacion 1820,137,911018800,agroinnov1820.pe,10,1
1821,TechSol Ltd. 1821,140,947146821,techsol1821.com,8,3
1822,SaludPlus S.A. 1822,64,984070775,saludplus1822.pe,3,8
1823,EducaGlobal 1823,188,923782542,educaglobal1823.edu,4,1
1824,FinanCorp 1824,126,941261413,financorp1824.com,4,8
1825,ManuFacto 1825,319,978013075,manufacto1825.org,9,5
1826,RetailMart 1826,237,969979775,retailmart1826.pe,9,6
1827,EnergiaVerde 1827,162,991333382,enverde1827.com,6,4
1828,TransLogistics 1828,204,949586180,translog1828.pe,7,7
1829,Constructiva 1829,109,977978811,constructiva1829.com,3,2
1830,AgroInnovacion 1830,122,924031684,agroinnov1830.pe,6,9
1831,TechSol Ltd. 1831,133,984590299,techsol1831.com,9,4
1832,SaludPlus S.A. 1832,95,940932255,saludplus1832.pe,8,9
1833,EducaGlobal 1833,214,997904416,educaglobal1833.edu,9,10
1834,FinanCorp 1834,138,987880711,financorp1834.com,2,9
1835,ManuFacto 1835,305,930134913,manufacto1835.org,4,5
1836,RetailMart 1836,265,989447039,retailmart1836.pe,4,9
1837,EnergiaVerde 1837,191,926947554,enverde1837.com,1,4
1838,TransLogistics 1838,212,919019449,translog1838.pe,9,2
1839,Constructiva 1839,97,907224384,constructiva1839.com,5,9
1840,AgroInnovacion 1840,148,913742764,agroinnov1840.pe,1,7
1841,TechSol Ltd. 1841,132,901023883,techsol1841.com,1,8
1842,SaludPlus S.A. 1842,85,977429498,saludplus1842.pe,3,3
1843,EducaGlobal 1843,191,955431603,educaglobal1843.edu,4,10
1844,FinanCorp 1844,119,988144273,financorp1844.com,4,7
1845,ManuFacto 1845,320,994382513,manufacto1845.org,3,4
1846,RetailMart 1846,246,955828905,retailmart1846.pe,2,4
1847,EnergiaVerde 1847,166,904122292,enverde1847.com,5,5
1848,TransLogistics 1848,201,925271709,translog1848.pe,4,2
1849,Constructiva 1849,70,901376723,constructiva1849.com,5,6
1850,AgroInnovacion 1850,159,939190602,agroinnov1850.pe,3,8
1851,TechSol Ltd. 1851,136,982616065,techsol1851.com,9,10
1852,SaludPlus S.A. 1852,74,913591456,saludplus1852.pe,8,4
1853,EducaGlobal 1853,208,946655368,educaglobal1853.edu,2,1
1854,FinanCorp 1854,135,946255069,financorp1854.com,8,7
1855,ManuFacto 1855,286,970453158,manufacto1855.org,1,6
1856,RetailMart 1856,260,953937357,retailmart1856.pe,1,6
1857,EnergiaVerde 1857,197,979876695,enverde1857.com,8,6
1858,TransLogistics 1858,222,900747060,translog1858.pe,3,7
1859,Constructiva 1859,88,927779380,constructiva1859.com,6,8
1860,AgroInnovacion 1860,158,955019236,agroinnov1860.pe,8,5
1861,TechSol Ltd. 1861,147,941141966,techsol1861.com,2,1
1862,SaludPlus S.A. 1862,80,922190126,saludplus1862.pe,8,10
1863,EducaGlobal 1863,210,927923945,educaglobal1863.edu,5,3
1864,FinanCorp 1864,115,948563592,financorp1864.com,3,8
1865,ManuFacto 1865,312,904681623,manufacto1865.org,5,2
1866,RetailMart 1866,247,917727778,retailmart1866.pe,4,7
1867,EnergiaVerde 1867,184,985741196,enverde1867.com,9,2
1868,TransLogistics 1868,219,935420558,translog1868.pe,8,7
1869,Constructiva 1869,101,952722502,constructiva1869.com,5,9
1870,AgroInnovacion 1870,127,915101718,agroinnov1870.pe,8,8
1871,TechSol Ltd. 1871,159,940851792,techsol1871.com,7,4
1872,SaludPlus S.A. 1872,86,991667149,saludplus1872.pe,1,2
1873,EducaGlobal 1873,212,923958636,educaglobal1873.edu,6,9
1874,FinanCorp 1874,140,919464396,financorp1874.com,1,9
1875,ManuFacto 1875,280,921320736,manufacto1875.org,10,3
1876,RetailMart 1876,257,943035818,retailmart1876.pe,2,5
1877,EnergiaVerde 1877,188,957585551,enverde1877.com,6,2
1878,TransLogistics 1878,237,916625873,translog1878.pe,10,6
1879,Constructiva 1879,99,939989661,constructiva1879.com,3,10
1880,AgroInnovacion 1880,154,961799308,agroinnov1880.pe,5,5
1881,TechSol Ltd. 1881,133,907714998,techsol1881.com,9,4
1882,SaludPlus S.A. 1882,91,939118939,saludplus1882.pe,6,5
1883,EducaGlobal 1883,212,910523651,educaglobal1883.edu,5,10
1884,FinanCorp 1884,128,923711482,financorp1884.com,6,10
1885,ManuFacto 1885,294,958231285,manufacto1885.org,9,2
1886,RetailMart 1886,249,938523173,retailmart1886.pe,9,4
1887,EnergiaVerde 1887,186,903855358,enverde1887.com,5,10
1888,TransLogistics 1888,228,973515438,translog1888.pe,7,5
1889,Constructiva 1889,78,997000034,constructiva1889.com,8,10
1890,AgroInnovacion 1890,133,955219001,agroinnov1890.pe,3,1
1891,TechSol Ltd. 1891,157,969670389,techsol1891.com,1,7
1892,SaludPlus S.A. 1892,65,971751639,saludplus1892.pe,3,8
1893,EducaGlobal 1893,201,914939494,educaglobal1893.edu,6,3
1894,FinanCorp 1894,114,984349188,financorp1894.com,1,5
1895,ManuFacto 1895,300,981596671,manufacto1895.org,4,2
1896,RetailMart 1896,262,901233319,retailmart1896.pe,9,4
1897,EnergiaVerde 1897,161,928213252,enverde1897.com,6,10
1898,TransLogistics 1898,233,902345685,translog1898.pe,5,2
1899,Constructiva 1899,87,969995145,constructiva1899.com,3,3
1900,AgroInnovacion 1900,128,998734955,agroinnov1900.pe,3,2
1901,TechSol Ltd. 1901,130,966831975,techsol1901.com,4,4
1902,SaludPlus S.A. 1902,62,912402934,saludplus1902.pe,5,10
1903,EducaGlobal 1903,181,900705522,educaglobal1903.edu,4,2
1904,FinanCorp 1904,136,901347931,financorp1904.com,10,3
1905,ManuFacto 1905,308,948387698,manufacto1905.org,2,5
1906,RetailMart 1906,235,970201762,retailmart1906.pe,2,10
1907,EnergiaVerde 1907,187,962443777,enverde1907.com,4,7
1908,TransLogistics 1908,232,950496462,translog1908.pe,8,8
1909,Constructiva 1909,89,912832146,constructiva1909.com,7,6
1910,AgroInnovacion 1910,148,937955583,agroinnov1910.pe,9,7
1911,TechSol Ltd. 1911,145,952938708,techsol1911.com,2,8
1912,SaludPlus S.A. 1912,88,985410456,saludplus1912.pe,3,9
1913,EducaGlobal 1913,200,933513200,educaglobal1913.edu,8,6
1914,FinanCorp 1914,139,988286233,financorp1914.com,9,2
1915,ManuFacto 1915,298,924548390,manufacto1915.org,6,3
1916,RetailMart 1916,269,986751392,retailmart1916.pe,2,8
1917,EnergiaVerde 1917,200,934613813,enverde1917.com,9,4
1918,TransLogistics 1918,200,955402960,translog1918.pe,7,9
1919,Constructiva 1919,83,921355898,constructiva1919.com,2,3
1920,AgroInnovacion 1920,129,927034075,agroinnov1920.pe,6,8
1921,TechSol Ltd. 1921,136,986938941,techsol1921.com,9,10
1922,SaludPlus S.A. 1922,67,950981993,saludplus1922.pe,4,4
1923,EducaGlobal 1923,182,904997859,educaglobal1923.edu,8,6
1924,FinanCorp 1924,119,903751719,financorp1924.com,2,5
1925,ManuFacto 1925,302,970880747,manufacto1925.org,2,4
1926,RetailMart 1926,238,947506488,retailmart1926.pe,3,5
1927,EnergiaVerde 1927,176,976610517,enverde1927.com,3,5
1928,TransLogistics 1928,204,927544511,translog1928.pe,7,10
1929,Constructiva 1929,91,988984434,constructiva1929.com,6,3
1930,AgroInnovacion 1930,132,955857466,agroinnov1930.pe,1,10
1931,TechSol Ltd. 1931,134,960081186,techsol1931.com,3,4
1932,SaludPlus S.A. 1932,90,905560427,saludplus1932.pe,5,7
1933,EducaGlobal 1933,220,946293729,educaglobal1933.edu,7,6
1934,FinanCorp 1934,118,993687844,financorp1934.com,10,3
1935,ManuFacto 1935,302,900273280,manufacto1935.org,10,7
1936,RetailMart 1936,240,964947813,retailmart1936.pe,5,3
1937,EnergiaVerde 1937,173,921347049,enverde1937.com,1,10
1938,TransLogistics 1938,208,991036493,translog1938.pe,6,10
1939,Constructiva 1939,92,970783577,constructiva1939.com,5,2
1940,AgroInnovacion 1940,159,925989639,agroinnov1940.pe,9,10
1941,TechSol Ltd. 1941,142,959546312,techsol1941.com,5,7
1942,SaludPlus S.A. 1942,72,945886128,saludplus1942.pe,7,7
1943,EducaGlobal 1943,189,935120501,educaglobal1943.edu,4,5
1944,FinanCorp 1944,139,917998770,financorp1944.com,9,5
1945,ManuFacto 1945,280,930596963,manufacto1945.org,9,2
1946,RetailMart 1946,232,913287380,retailmart1946.pe,9,9
1947,EnergiaVerde 1947,194,946467546,enverde1947.com,9,7
1948,TransLogistics 1948,229,918599365,translog1948.pe,2,2
1949,Constructiva 1949,99,952000768,constructiva1949.com,9,4
1950,AgroInnovacion 1950,126,905349696,agroinnov1950.pe,3,5
1951,TechSol Ltd. 1951,157,929950308,techsol1951.com,1,8
1952,SaludPlus S.A. 1952,96,976112138,saludplus1952.pe,2,8
1953,EducaGlobal 1953,208,920106464,educaglobal1953.edu,10,10
1954,FinanCorp 1954,113,971292122,financorp1954.com,7,5
1955,ManuFacto 1955,316,947750370,manufacto1955.org,1,4
1956,RetailMart 1956,240,971813909,retailmart1956.pe,7,8
1957,EnergiaVerde 1957,188,926445672,enverde1957.com,10,9
1958,TransLogistics 1958,232,927335324,translog1958.pe,2,4
1959,Constructiva 1959,70,920332372,constructiva1959.com,7,6
1960,AgroInnovacion 1960,147,938627605,agroinnov1960.pe,10,4
1961,TechSol Ltd. 1961,159,930890950,techsol1961.com,7,1
1962,SaludPlus S.A. 1962,80,986640605,saludplus1962.pe,10,8
1963,EducaGlobal 1963,190,977442786,educaglobal1963.edu,5,5
1964,FinanCorp 1964,110,915277005,financorp1964.com,5,4
1965,ManuFacto 1965,318,944660534,manufacto1965.org,8,7
1966,RetailMart 1966,231,911879679,retailmart1966.pe,10,10
1967,EnergiaVerde 1967,174,963440632,enverde1967.com,4,4
1968,TransLogistics 1968,200,961224757,translog1968.pe,1,9
1969,Constructiva 1969,72,962793438,constructiva1969.com,7,5
1970,AgroInnovacion 1970,123,910153653,agroinnov1970.pe,7,9
1971,TechSol Ltd. 1971,150,984637796,techsol1971.com,2,7
1972,SaludPlus S.A. 1972,75,960484260,saludplus1972.pe,8,1
1973,EducaGlobal 1973,192,925924377,educaglobal1973.edu,1,5
1974,FinanCorp 1974,102,996447156,financorp1974.com,7,7
1975,ManuFacto 1975,314,929013861,manufacto1975.org,2,5
1976,RetailMart 1976,252,974608050,retailmart1976.pe,10,7
1977,EnergiaVerde 1977,195,982965762,enverde1977.com,7,4
1978,TransLogistics 1978,235,910764282,translog1978.pe,4,7
1979,Constructiva 1979,71,975753141,constructiva1979.com,7,2
1980,AgroInnovacion 1980,143,953303261,agroinnov1980.pe,6,5
1981,TechSol Ltd. 1981,144,920998629,techsol1981.com,5,2
1982,SaludPlus S.A. 1982,72,960142767,saludplus1982.pe,7,2
1983,EducaGlobal 1983,194,987791743,educaglobal1983.edu,9,9
1984,FinanCorp 1984,119,965533200,financorp1984.com,9,2
1985,ManuFacto 1985,289,960834355,manufacto1985.org,6,10
1986,RetailMart 1986,259,901531125,retailmart1986.pe,3,2
1987,EnergiaVerde 1987,168,929021960,enverde1987.com,10,8
1988,TransLogistics 1988,212,942924887,translog1988.pe,8,6
1989,Constructiva 1989,83,913915987,constructiva1989.com,5,7
1990,AgroInnovacion 1990,123,993292961,agroinnov1990.pe,10,8
1991,TechSol Ltd. 1991,156,981537827,techsol1991.com,2,3
1992,SaludPlus S.A. 1992,75,994568336,saludplus1992.pe,9,2
1993,EducaGlobal 1993,193,959323062,educaglobal1993.edu,6,8
1994,FinanCorp 1994,114,968361949,financorp1994.com,4,10
1995,ManuFacto 1995,307,978122644,manufacto1995.org,6,2
1996,RetailMart 1996,270,926011821,retailmart1996.pe,4,7
1997,EnergiaVerde 1997,186,933682968,enverde1997.com,1,1
1998,TransLogistics 1998,226,961379279,translog1998.pe,4,2
1999,Constructiva 1999,100,981746368,constructiva1999.com,5,6
2000,AgroInnovacion 2000,130,947783668,agroinnov2000.pe,6,9
